subject_nr,group,lang,trial_nr,block_index,position,img_left,img_right,x_left,y_left,x_right,y_right,first_fix_side,first_fix_rt_ms,response_time_ms,correct,arrangement,first_fix_direction,csvlog_fixated_clock,csvlog_physical_side,csvlog_physical_vert,reading_start_side,fix_matches_reading_onset,fpog_first_fix_direction,fpog_first_fix_rt_ms,fpog_first_fix_x,fpog_first_fix_y,fpog_median_ecc_px,fpog_exclusion_reason,fpog_excluded,fpog_fixated_clock,fpog_physical_side,fpog_physical_vert,bpog_first_fix_direction,bpog_first_fix_rt_ms,bpog_exclusion_reason,bpog_excluded,bpog_fixated_clock,bpog_physical_side,bpog_physical_vert
65,RTL,Farsi,40,6,6,014.png,015.png,-267,154,267,-154,015.png,261.23780000489205,594.2818000039551,undefined,"(8, 2)",right,2.0,right,up,right,True,right,307.0099999999911,1228.7032163265308,385.6834285714286,379.504677539224,none,False,2.0,right,up,right,246.46000000007007,none,False,2.0,right,up
65,RTL,Farsi,41,6,5,000.png,001.png,-154,267,154,-267,001.png,256.0171000077389,548.7147999810986,undefined,"(7, 1)",right,1.0,right,up,right,True,right,267.94999999992797,1180.1885866666667,192.60288,402.9996448788747,none,False,1.0,right,up,right,241.45999999996093,none,False,1.0,right,up
65,RTL,Farsi,42,6,3,002.png,003.png,-154,-267,154,267,002.png,323.27140000415966,1069.9716999952216,undefined,"(11, 5)",left,11.0,left,up,right,False,left,335.1999999999862,773.5395555555556,211.95799999999997,400.7491913615285,none,False,11.0,left,up,left,308.46999999994296,none,False,11.0,left,up
65,RTL,Farsi,43,7,1,004.png,005.png,-308,0,308,0,005.png,228.96969999419525,1711.0250999976415,undefined,"(9, 3)",right,3.0,right,,right,True,right,247.92999999999665,1348.0791272727274,514.2223636363636,338.6249985440219,none,False,3.0,right,,right,221.07000000005428,none,False,3.0,right,
65,RTL,Farsi,44,7,3,006.png,007.png,-154,-267,154,267,006.png,237.94920000364073,609.9867000011727,undefined,"(11, 5)",left,11.0,left,up,right,False,left,261.2300000000687,788.5275428571429,213.81284571428571,418.9522012650053,none,False,11.0,left,up,left,227.6600000000144,none,False,11.0,left,up
65,RTL,Farsi,45,7,5,008.png,009.png,-154,267,154,-267,009.png,243.15340002067387,4660.445299989078,undefined,"(7, 1)",right,1.0,right,up,right,True,right,261.600000000044,1127.4073263157895,246.5802,392.3560935524485,none,False,1.0,right,up,right,234.7500000000764,none,False,1.0,right,up
65,RTL,Farsi,46,7,4,010.png,011.png,0,-308,0,308,010.png,250.37480000173673,472.7949999796692,undefined,"(12, 6)",left,12.0,,up,right,False,left,247.92999999999665,1000.7789714285714,200.5374857142857,406.8480571008779,none,False,12.0,,up,left,240.9700000000612,none,False,12.0,,up
65,RTL,Farsi,47,7,2,012.png,013.png,-267,-154,267,154,012.png,271.1763000115752,578.4670000139158,undefined,"(10, 4)",left,10.0,left,up,right,False,left,308.0999999999676,668.3941463414634,364.06720975609755,387.78665559164364,none,False,10.0,left,up,left,261.2299999998413,none,False,10.0,left,up
65,RTL,Farsi,48,7,6,014.png,015.png,-267,154,267,-154,015.png,246.83760001789776,729.4196999864653,undefined,"(8, 2)",right,2.0,right,up,right,True,right,267.9399999999532,1215.7401945945946,354.762,343.6649057866453,none,False,2.0,right,up,right,240.9700000000612,none,False,2.0,right,up
66,RTL,Farsi,1,0,5,000.png,001.png,-154,267,154,-267,001.png,358.73680002987385,3291.2536999210715,undefined,"(7, 1)",right,1.0,right,up,right,True,right,375.24000000001934,1131.7824,233.197488,352.0836316902911,none,False,1.0,right,up,right,348.3499999999822,none,False,1.0,right,up
66,RTL,Farsi,2,0,2,002.png,003.png,-267,-154,267,154,002.png,250.65419997554272,2403.2639000797644,undefined,"(10, 4)",left,10.0,left,up,right,False,left,267.84999999995307,811.6746666666667,454.7454,400.65171128319435,none,False,10.0,left,up,left,241.0499999999729,none,False,10.0,left,up
66,RTL,Farsi,3,0,6,004.png,005.png,-267,154,267,-154,005.png,222.71439991891384,4790.498499991372,undefined,"(8, 2)",right,2.0,right,up,right,True,right,254.17999999996255,1109.0628,449.287425,397.6640061881443,none,False,2.0,right,up,right,214.29999999998017,none,False,2.0,right,up
66,RTL,Farsi,4,0,4,006.png,007.png,0,-308,0,308,007.png,10.512800072319806,775.7932000095025,undefined,"(12, 6)",right,6.0,,down,right,True,left,381.79999999999836,968.2100363636365,158.8068,379.42211353707677,none,False,12.0,,up,left,355.03999999997404,none,False,12.0,,up
66,RTL,Farsi,5,0,3,008.png,009.png,-154,-267,154,267,009.png,338.20959995500743,1915.3978000395,undefined,"(11, 5)",right,5.0,right,down,right,True,right,328.0899999999747,1192.9615058823529,695.6832705882354,341.2672717694587,none,False,5.0,right,down,right,328.0899999999747,none,False,5.0,right,down
66,RTL,Farsi,6,0,1,010.png,011.png,-308,0,308,0,011.png,238.8940000673756,815.1926000136882,undefined,"(9, 3)",right,3.0,right,,right,True,right,254.45999999999458,1267.4378322580646,419.4845419354839,451.1976660930231,none,False,3.0,right,,right,227.64000000000806,none,False,3.0,right,
66,RTL,Farsi,7,1,4,012.png,013.png,0,-308,0,308,012.png,337.72259997203946,1065.7331999391315,undefined,"(12, 6)",left,12.0,,up,right,False,left,355.23000000000593,991.2430344827585,230.8272827586207,392.9863351791651,none,False,12.0,,up,left,328.3700000000067,none,False,12.0,,up
66,RTL,Farsi,8,1,2,014.png,015.png,-267,-154,267,154,015.png,359.3370000598952,2555.8686000294983,undefined,"(10, 4)",right,4.0,right,down,right,True,right,381.59000000001697,1290.104260465116,576.0604465116279,348.8951178316707,none,False,4.0,right,down,right,348.4500000000139,none,False,4.0,right,down
66,RTL,Farsi,9,1,5,000.png,001.png,-154,267,154,-267,001.png,223.3540000161156,656.3534999731928,undefined,"(7, 1)",right,1.0,right,up,right,True,right,220.69999999996526,1106.638747826087,300.5001391304348,400.58827546208914,none,False,1.0,right,up,right,214.11000000000513,none,False,1.0,right,up
66,RTL,Farsi,10,1,1,002.png,003.png,-308,0,308,0,003.png,228.6521000787616,3360.031699994579,undefined,"(9, 3)",right,3.0,right,,right,True,right,274.35000000002674,1327.344,446.46119999999996,343.7667065939492,none,False,3.0,right,,right,221.07000000005428,none,False,3.0,right,
66,RTL,Farsi,11,1,6,004.png,005.png,-267,154,267,-154,005.png,223.59539999160916,701.8770000431687,undefined,"(8, 2)",right,2.0,right,up,right,True,right,248.23000000003503,1290.9296639999998,411.31108800000004,347.85357607705197,none,False,2.0,right,up,right,207.94999999998254,none,False,2.0,right,up
66,RTL,Farsi,12,1,3,006.png,007.png,-154,-267,154,267,007.png,434.2144000111148,464.01780005544424,undefined,"(11, 5)",right,5.0,right,down,right,True,right,449.3399999998928,1202.5910153846155,780.9460615384615,359.15700995888403,none,False,5.0,right,down,right,422.41999999998825,none,False,5.0,right,down
66,RTL,Farsi,13,2,5,008.png,009.png,-154,267,154,-267,009.png,245.47319998964667,660.4137000394985,undefined,"(7, 1)",right,1.0,right,up,right,True,right,287.59999999999764,1108.1674105263157,294.8382947368421,384.80270320994026,none,False,1.0,right,up,right,241.21000000002368,none,False,1.0,right,up
66,RTL,Farsi,14,2,1,010.png,011.png,-308,0,308,0,011.png,229.1024000151083,1861.040799994953,undefined,"(9, 3)",right,3.0,right,,right,True,right,261.0499999999547,1292.5817142857143,403.3179,367.9938707031954,none,False,3.0,right,,right,221.0099999999784,none,False,3.0,right,
66,RTL,Farsi,15,2,3,012.png,013.png,-154,-267,154,267,013.png,501.90010003279895,722.5371999666095,undefined,"(11, 5)",right,5.0,right,down,right,True,left,743.4700000000021,817.248,254.0091789473684,334.1951429998809,none,False,11.0,left,up,right,488.8300000000072,none,False,5.0,right,down
66,RTL,Farsi,16,2,6,014.png,015.png,-267,154,267,-154,015.png,246.4252000208944,711.1811999930069,undefined,"(8, 2)",right,2.0,right,up,right,True,right,268.1199999999535,1254.895542857143,395.97891428571427,337.48800685850154,none,False,2.0,right,up,right,234.61999999994987,none,False,2.0,right,up
66,RTL,Farsi,17,2,4,000.png,001.png,0,-308,0,308,000.png,218.8062999630347,1047.9135001078248,undefined,"(12, 6)",left,12.0,,up,right,False,left,227.59999999993852,989.85856,131.98716000000002,407.6082122697832,none,False,12.0,,up,left,207.8199999999697,none,False,12.0,,up
66,RTL,Farsi,18,2,2,002.png,003.png,-267,-154,267,154,003.png,309.91010006982833,975.9850999107584,undefined,"(10, 4)",right,4.0,right,down,right,True,left,656.1300000000756,652.36352,380.38032000000004,331.97171918907964,none,False,10.0,left,up,right,301.3900000000831,none,False,4.0,right,down
66,RTL,Farsi,19,3,1,004.png,005.png,-308,0,308,0,005.png,267.7086000330746,1449.2090999847278,undefined,"(9, 3)",right,3.0,right,,right,True,right,314.80999999996584,1327.09824,494.79228,340.06681262615507,none,False,3.0,right,,right,261.09999999994216,none,False,3.0,right,
66,RTL,Farsi,20,3,5,006.png,007.png,-154,267,154,-267,007.png,266.90040004905313,668.3150999015197,undefined,"(7, 1)",right,1.0,right,up,right,True,right,281.25,1156.541305263158,139.9589052631579,399.2614335395366,none,False,1.0,right,up,right,260.8099999999922,none,False,1.0,right,up
66,RTL,Farsi,21,3,4,008.png,009.png,0,-308,0,308,008.png,220.9640999790281,632.5924000702798,undefined,"(12, 6)",left,12.0,,up,right,False,left,227.7199999999766,993.1954285714287,111.65718857142858,429.62716462134176,none,False,12.0,,up,left,214.36000000005606,none,False,12.0,,up
66,RTL,Farsi,22,3,2,010.png,011.png,-267,-154,267,154,010.png,279.38180009368807,682.2066999739036,undefined,"(10, 4)",left,10.0,left,up,right,False,left,294.8000000000093,720.645,389.45002500000004,385.2051583904402,none,False,10.0,left,up,left,268.13000000004195,none,False,10.0,left,up
66,RTL,Farsi,23,3,3,012.png,013.png,-154,-267,154,267,012.png,259.7933999495581,664.5248999120668,undefined,"(11, 5)",left,11.0,left,up,right,False,left,268.24999999996635,791.357184,264.591792,349.48329775170424,none,False,11.0,left,up,left,247.49999999994543,none,False,11.0,left,up
66,RTL,Farsi,24,3,6,014.png,015.png,-267,154,267,-154,015.png,316.9413999421522,380.079900030978,undefined,"(8, 2)",right,2.0,right,up,right,True,right,368.5299999999643,1292.8055172413792,359.1204827586207,361.37572714652697,none,False,2.0,right,up,right,308.29000000005635,none,False,2.0,right,up
66,RTL,Farsi,25,4,2,000.png,001.png,-267,-154,267,154,000.png,257.2437999770045,409.92630005348474,undefined,"(10, 4)",left,10.0,left,up,right,False,left,287.96999999997297,665.9903999999999,455.2308,316.06593302846227,none,False,10.0,left,up,left,247.86999999992076,none,False,10.0,left,up
66,RTL,Farsi,26,4,4,002.png,003.png,0,-308,0,308,002.png,262.2789000160992,477.99549996852875,undefined,"(12, 6)",left,12.0,,up,right,False,left,274.7100000000273,946.6890418604651,137.16477209302326,382.1465581872509,none,False,12.0,,up,left,254.57000000005792,none,False,12.0,,up
66,RTL,Farsi,27,4,3,004.png,005.png,-154,-267,154,267,004.png,316.8707999866456,409.1655000811443,undefined,"(11, 5)",left,11.0,left,up,right,False,left,334.9600000000237,802.4464,134.6814,318.7656772807796,none,False,11.0,left,up,left,308.22999999998046,none,False,11.0,left,up
66,RTL,Farsi,28,4,1,006.png,007.png,-308,0,308,0,007.png,240.8778000390157,717.8672000300139,undefined,"(9, 3)",right,3.0,right,,right,True,right,274.58999999998923,1318.4117760000001,489.67632000000003,400.92796404789243,none,False,3.0,right,,right,221.0099999999784,none,False,3.0,right,
66,RTL,Farsi,29,4,5,008.png,009.png,-154,267,154,-267,009.png,217.69149997271597,480.5770000675693,undefined,"(7, 1)",right,1.0,right,up,right,True,right,234.56000000010135,1183.2616727272728,170.70283636363638,342.99337268309773,none,False,1.0,right,up,right,207.7000000000453,none,False,1.0,right,up
66,RTL,Farsi,30,4,6,010.png,011.png,-267,154,267,-154,011.png,288.9976999722421,691.6474000317976,undefined,"(8, 2)",right,2.0,right,up,right,True,right,307.91999999996733,1340.1821538461538,331.8017538461539,402.1156332408666,none,False,2.0,right,up,right,281.3699999999244,none,False,2.0,right,up
66,RTL,Farsi,31,5,5,012.png,013.png,-154,267,154,-267,013.png,245.46620005276057,662.8838999895379,undefined,"(7, 1)",right,1.0,right,up,right,True,right,267.46000000002823,1136.9957877551021,247.8921795918367,353.1103503650019,none,False,1.0,right,up,right,234.19999999998709,none,False,1.0,right,up
66,RTL,Farsi,32,5,6,014.png,015.png,-267,154,267,-154,015.png,256.0265999054536,1214.6200999850407,undefined,"(8, 2)",right,2.0,right,up,right,True,right,267.9399999999532,1206.3343304347825,426.72020869565216,316.93348649091723,none,False,2.0,right,up,right,240.84000000004835,none,False,2.0,right,up
66,RTL,Farsi,33,5,1,000.png,001.png,-308,0,308,0,001.png,230.20770004950464,3999.522399972193,undefined,"(9, 3)",right,3.0,right,,right,True,right,247.7400000000216,1328.9804307692307,459.28952307692305,405.86315404409464,none,False,3.0,right,,right,213.93000000000484,none,False,3.0,right,
66,RTL,Farsi,34,5,3,002.png,003.png,-154,-267,154,267,003.png,244.9803000781685,743.7258999561891,undefined,"(11, 5)",right,5.0,right,down,right,True,right,267.879999999991,1107.0720000000001,742.7052,261.1137169595738,none,False,5.0,right,down,right,234.56000000010135,none,False,5.0,right,down
66,RTL,Farsi,35,5,2,004.png,005.png,-267,-154,267,154,005.png,241.96090002078563,400.72119992692024,undefined,"(10, 4)",right,4.0,right,down,right,True,right,247.859999999946,1225.955657142857,589.7613857142858,320.21703486529077,none,False,4.0,right,down,right,234.50000000002547,none,False,4.0,right,down
66,RTL,Farsi,36,5,4,006.png,007.png,0,-308,0,308,006.png,261.0337999649346,528.5085999639705,undefined,"(12, 6)",left,12.0,,up,right,False,left,274.6600000000399,995.3258666666666,266.157,381.5121874141408,none,False,12.0,,up,left,254.70000000007076,none,False,12.0,,up
66,RTL,Farsi,37,6,5,008.png,009.png,-154,267,154,-267,009.png,267.20860006753355,754.6302999835461,undefined,"(7, 1)",right,1.0,right,up,right,True,right,274.6599999999262,1131.104,327.37968,343.01271217405696,none,False,1.0,right,up,right,254.57999999991898,none,False,1.0,right,up
66,RTL,Farsi,38,6,1,010.png,011.png,-308,0,308,0,011.png,343.8074999721721,712.7416000002995,undefined,"(9, 3)",right,3.0,right,,right,True,right,354.7399999999925,1295.030016,483.16564800000003,408.0843163452944,none,False,3.0,right,,right,334.9600000000237,none,False,3.0,right,
66,RTL,Farsi,39,6,3,012.png,013.png,-154,-267,154,267,013.png,324.34250006917864,999.74330002442,undefined,"(11, 5)",right,5.0,right,down,right,True,right,334.9000000000615,1132.2554181818184,769.829890909091,353.76204135625125,none,False,5.0,right,down,right,314.8800000000165,none,False,5.0,right,down
66,RTL,Farsi,40,6,4,014.png,015.png,0,-308,0,308,015.png,364.1982999397442,994.138199952431,undefined,"(12, 6)",right,6.0,,down,right,True,right,388.05999999999585,968.4222545454545,842.0070272727273,345.6642664034681,none,False,6.0,,down,right,354.8600000000306,none,False,6.0,,down
66,RTL,Farsi,41,6,2,000.png,001.png,-267,-154,267,154,001.png,240.1184000773355,566.878299927339,undefined,"(10, 4)",right,4.0,right,down,right,True,right,247.7999999999838,1238.0425531914893,653.7391659574469,332.6932557943695,none,False,4.0,right,down,right,227.7199999999766,none,False,4.0,right,down
66,RTL,Farsi,42,6,6,002.png,003.png,-267,154,267,-154,003.png,229.8702000407502,673.7791000632569,undefined,"(8, 2)",right,2.0,right,up,right,True,right,261.5899999999556,1251.990646153846,363.96415384615386,367.2148321304142,none,False,2.0,right,up,right,221.42999999994117,none,False,2.0,right,up
66,RTL,Farsi,43,7,5,004.png,005.png,-154,267,154,-267,005.png,338.9796999981627,538.5557999834418,undefined,"(7, 1)",right,1.0,right,up,right,True,right,327.76000000001204,1139.7517395348837,312.7353488372093,331.2582075454958,none,False,1.0,right,up,right,321.109999999976,none,False,1.0,right,up
66,RTL,Farsi,44,7,1,006.png,007.png,-308,0,308,0,007.png,257.3909000493586,741.7258999776095,undefined,"(9, 3)",right,3.0,right,,right,True,right,281.25,1342.5874285714285,506.58981428571434,372.95317072393175,none,False,3.0,right,,right,247.61999999998352,none,False,3.0,right,
66,RTL,Farsi,45,7,2,008.png,009.png,-267,-154,267,154,009.png,215.6837999355048,2231.251399964094,undefined,"(10, 4)",right,4.0,right,down,right,True,right,227.7800000000525,1254.6870857142858,615.8751428571429,346.9475666305451,none,False,4.0,right,down,right,207.5800000000072,none,False,4.0,right,down
66,RTL,Farsi,46,7,4,010.png,011.png,0,-308,0,308,011.png,447.43619998916984,888.007799978368,undefined,"(12, 6)",right,6.0,,down,right,True,right,482.3700000000599,983.4261333333334,824.7876,315.595512703184,none,False,6.0,,down,right,435.55000000003474,none,False,6.0,,down
66,RTL,Farsi,47,7,3,012.png,013.png,-154,-267,154,267,013.png,337.48470002319664,443.16519994754344,undefined,"(11, 5)",right,5.0,right,down,right,True,right,375.6099999999378,1135.4806588235292,754.3958823529413,373.77953012815453,none,False,5.0,right,down,right,328.72999999995045,none,False,5.0,right,down
66,RTL,Farsi,48,7,6,014.png,015.png,-267,154,267,-154,015.png,342.20029995776713,1251.0440000332892,undefined,"(8, 2)",right,2.0,right,up,right,True,right,361.3900000000285,1134.0252,440.790525,289.24362744030725,none,False,2.0,right,up,right,334.9600000000237,none,False,2.0,right,up
101,LTR,Deutsch,1,0,4,000.png,001.png,0,-308,0,308,001.png,366.6262000333518,6018.228299973998,undefined,"(12, 6)",right,6.0,,down,left,False,right,401.7999999999802,968.5529142857142,796.2739714285714,321.21099964682156,none,False,6.0,,down,right,361.70000000004165,none,False,6.0,,down
101,LTR,Deutsch,2,0,1,002.png,003.png,-308,0,308,0,002.png,262.6890999963507,1952.7214999543503,undefined,"(9, 3)",left,9.0,left,,left,True,left,274.599999999964,505.44353684210523,544.4794421052632,395.5096228805903,none,False,9.0,left,,left,254.2799999999943,none,False,9.0,left,
101,LTR,Deutsch,3,0,6,004.png,005.png,-267,154,267,-154,004.png,248.3977000229061,1346.0809999960477,undefined,"(8, 2)",left,8.0,left,down,left,True,left,274.4799999999259,646.9576000000001,660.16125,429.9933539485588,none,False,8.0,left,down,left,241.0899999999856,none,False,8.0,left,down
101,LTR,Deutsch,4,0,3,006.png,007.png,-154,-267,154,267,007.png,233.70790004264563,1421.9919999595731,undefined,"(11, 5)",right,5.0,right,down,left,False,right,375.31000000001313,1168.9742222222224,830.6795999999999,376.445916879344,none,False,5.0,right,down,right,228.02999999998974,none,False,5.0,right,down
101,LTR,Deutsch,5,0,2,008.png,009.png,-267,-154,267,154,008.png,223.82219997234645,1089.2873000120744,undefined,"(10, 4)",left,10.0,left,up,left,True,left,241.15000000006148,619.348992,459.18748800000003,409.832040150641,none,False,10.0,left,up,left,214.29000000000542,none,False,10.0,left,up
101,LTR,Deutsch,6,0,5,010.png,011.png,-154,267,154,-267,010.png,223.501100030262,6446.903300005943,undefined,"(7, 1)",left,7.0,left,down,left,True,left,241.1499999999478,821.0391272727273,703.1192727272727,394.68521055561143,none,False,7.0,left,down,left,214.41999999990458,none,False,7.0,left,down
101,LTR,Deutsch,7,1,4,012.png,013.png,0,-308,0,308,012.png,251.16099999286232,1632.3270000284538,undefined,"(12, 6)",left,12.0,,up,left,True,left,281.25,927.6383999999999,253.773,391.6730891632029,none,False,12.0,,up,left,241.1499999999478,none,False,12.0,,up
101,LTR,Deutsch,8,1,1,014.png,015.png,-308,0,308,0,014.png,225.9423999930732,1131.5021999762394,undefined,"(9, 3)",left,9.0,left,,left,True,left,247.81000000007225,503.3672597014925,545.865528358209,416.4168888926118,none,False,9.0,left,,left,214.36000000005606,none,False,9.0,left,
101,LTR,Deutsch,9,1,3,000.png,001.png,-154,-267,154,267,001.png,646.1450000060722,1214.1389999887906,undefined,"(11, 5)",right,5.0,right,down,left,False,right,656.4300000000003,1284.7394909090908,808.5802909090909,382.7118865722897,none,False,5.0,right,down,right,629.1499999999814,none,False,5.0,right,down
101,LTR,Deutsch,10,1,2,002.png,003.png,-267,-154,267,154,003.png,225.67870002239945,1254.526300006546,undefined,"(10, 4)",right,4.0,right,down,left,False,right,247.56000000002132,1229.14624,705.59208,399.059241345031,none,False,4.0,right,down,right,214.11000000000513,none,False,4.0,right,down
101,LTR,Deutsch,11,1,5,004.png,005.png,-154,267,154,-267,004.png,303.76830004388466,3250.4213000065647,undefined,"(7, 1)",left,7.0,left,down,left,True,left,348.38999999999487,751.25376,858.2271300000001,472.3830193217214,none,False,7.0,left,down,left,294.7400000000471,none,False,7.0,left,down
101,LTR,Deutsch,12,1,6,006.png,007.png,-267,154,267,-154,006.png,203.59290001215413,905.4919000482188,undefined,"(8, 2)",left,8.0,left,down,left,True,left,174.19999999992797,766.90368,659.95236,411.7022101929674,none,False,8.0,left,down,left,194.33999999989737,none,False,8.0,left,down
101,LTR,Deutsch,13,2,1,008.png,009.png,-308,0,308,0,008.png,241.8848000233993,1778.8554999860935,undefined,"(9, 3)",left,9.0,left,,left,True,left,260.9300000000303,581.0183441860464,559.2036558139534,382.1608749078009,none,False,9.0,left,,left,227.66999999998916,none,False,9.0,left,
101,LTR,Deutsch,14,2,6,010.png,011.png,-267,154,267,-154,010.png,257.15560000389814,961.9179000146688,undefined,"(8, 2)",left,8.0,left,down,left,True,left,281.3100000000759,645.6675555555555,607.4596,395.7280934381885,none,False,8.0,left,down,left,241.15000000006148,none,False,8.0,left,down
101,LTR,Deutsch,15,2,5,012.png,013.png,-154,267,154,-267,013.png,247.0642999978736,720.9623000235297,undefined,"(7, 1)",right,1.0,right,up,left,False,right,294.7399999999334,1179.756342857143,245.4566142857143,418.76015720883197,none,False,1.0,right,up,right,234.37000000001262,none,False,1.0,right,up
101,LTR,Deutsch,16,2,2,014.png,015.png,-267,-154,267,154,015.png,644.9274999904446,2075.0313000171445,undefined,"(10, 4)",right,4.0,right,down,left,False,right,676.5100000000075,1336.8218947368423,694.9002315789472,407.41725797550026,none,False,4.0,right,down,right,636.2899999999172,none,False,4.0,right,down
101,LTR,Deutsch,17,2,4,000.png,001.png,0,-308,0,308,000.png,268.271500011906,951.8623000476508,undefined,"(12, 6)",left,12.0,,up,left,True,left,281.8600000000515,907.4141538461539,260.4349384615385,409.48836883228154,none,False,12.0,,up,left,255.0700000000461,none,False,12.0,,up
101,LTR,Deutsch,18,2,3,002.png,003.png,-154,-267,154,267,003.png,283.840499992948,1270.6477000028826,undefined,"(11, 5)",right,5.0,right,down,left,False,right,294.6799999999712,1156.4004324324326,839.9101621621621,389.1558555781517,none,False,5.0,right,down,right,267.88999999996577,none,False,5.0,right,down
101,LTR,Deutsch,19,3,4,004.png,005.png,0,-308,0,308,004.png,279.96220003115013,1417.5878000096418,undefined,"(12, 6)",left,12.0,,up,left,True,left,288.20999999993546,936.8075294117648,161.8392705882353,378.4964775128693,none,False,12.0,,up,left,268.0599999999913,none,False,12.0,,up
101,LTR,Deutsch,20,3,5,006.png,007.png,-154,267,154,-267,007.png,202.77930004522204,923.7371000344864,undefined,"(7, 1)",right,1.0,right,up,left,False,right,234.42999999997483,1147.83696,227.07513,403.77892904747983,none,False,1.0,right,up,right,194.02999999999793,none,False,1.0,right,up
101,LTR,Deutsch,21,3,6,008.png,009.png,-267,154,267,-154,008.png,213.6737999971956,1973.4570999862624,undefined,"(8, 2)",left,8.0,left,down,left,True,left,227.85000000010314,576.0568615384615,676.0397076923077,417.08990924946625,none,False,8.0,left,down,left,201.05000000000928,none,False,8.0,left,down
101,LTR,Deutsch,22,3,2,010.png,011.png,-267,-154,267,154,010.png,216.4465999812819,1005.6856000446714,undefined,"(10, 4)",left,10.0,left,up,left,True,left,247.7999999999838,677.5650461538461,504.01273846153845,385.5882665590146,none,False,10.0,left,up,left,207.6399999999694,none,False,10.0,left,up
101,LTR,Deutsch,23,3,3,012.png,013.png,-154,-267,154,267,012.png,283.93499995581806,1290.2077000471763,undefined,"(11, 5)",left,11.0,left,up,left,True,left,294.6799999999712,778.2865655172413,223.2460551724138,411.2462081925772,none,False,11.0,left,up,left,274.34999999991305,none,False,11.0,left,up
101,LTR,Deutsch,24,3,1,014.png,015.png,-308,0,308,0,014.png,327.5635000318289,2994.10720000742,undefined,"(9, 3)",left,9.0,left,,left,True,left,341.9099999999844,552.7857230769231,564.5484,406.1485964650168,none,False,9.0,left,,left,314.80999999996584,none,False,9.0,left,
101,LTR,Deutsch,25,4,6,000.png,001.png,-267,154,267,-154,000.png,207.37479999661448,1407.893099996727,undefined,"(8, 2)",left,8.0,left,down,left,True,left,234.19000000001233,631.7909333333333,593.7112,374.2547874546616,none,False,8.0,left,down,left,200.870000000009,none,False,8.0,left,down
101,LTR,Deutsch,26,4,2,002.png,003.png,-267,-154,267,154,003.png,203.14800000051036,2314.9682999937795,undefined,"(10, 4)",right,4.0,right,down,left,False,right,234.61999999994987,1274.8891118644067,669.0883728813559,394.41175088241596,none,False,4.0,right,down,right,194.45999999993546,none,False,4.0,right,down
101,LTR,Deutsch,27,4,1,004.png,005.png,-308,0,308,0,004.png,237.8568000276573,973.9387000445276,undefined,"(9, 3)",left,9.0,left,,left,True,left,254.57000000005792,567.6360827586208,569.5517793103447,402.0771133048284,none,False,9.0,left,,left,227.7800000000525,none,False,9.0,left,
101,LTR,Deutsch,28,4,3,006.png,007.png,-154,-267,154,267,007.png,244.7750000283122,1645.571100001689,undefined,"(11, 5)",right,5.0,right,down,left,False,right,261.3499999999931,1208.5824000000002,773.5677428571428,403.1939283216258,none,False,5.0,right,down,right,234.56000000010135,none,False,5.0,right,down
101,LTR,Deutsch,29,4,5,008.png,009.png,-154,267,154,-267,009.png,278.87229999760166,1515.3957000002265,undefined,"(7, 1)",right,1.0,right,up,left,False,right,294.7399999999334,1182.4481684210525,279.1959157894737,366.5352191377718,none,False,1.0,right,up,right,267.9999999999154,none,False,1.0,right,up
101,LTR,Deutsch,30,4,4,010.png,011.png,0,-308,0,308,010.png,221.04579996084792,924.351599998772,undefined,"(12, 6)",left,12.0,,up,left,True,left,234.50000000002547,958.9467428571428,299.02037142857137,371.0418261209594,none,False,12.0,,up,left,214.29000000000542,none,False,12.0,,up
101,LTR,Deutsch,31,5,6,012.png,013.png,-267,154,267,-154,012.png,204.5780000044033,1578.5594999906607,undefined,"(8, 2)",left,8.0,left,down,left,True,left,226.9900000000007,615.0816,616.86684,382.52391511274055,none,False,8.0,left,down,left,194.26999999996042,none,False,8.0,left,down
101,LTR,Deutsch,32,5,1,014.png,015.png,-308,0,308,0,015.png,222.87140000844377,969.7270999895408,undefined,"(9, 3)",right,3.0,right,,left,False,right,254.27000000001954,1327.7094,539.925075,351.4289749472031,none,False,3.0,right,,right,214.36000000005606,none,False,3.0,right,
101,LTR,Deutsch,33,5,5,000.png,001.png,-154,267,154,-267,001.png,305.6097000371665,1058.5011999937706,undefined,"(7, 1)",right,1.0,right,up,left,False,right,328.1800000000885,1196.1929142857143,166.1394857142857,400.3201178632321,none,False,1.0,right,up,right,294.61000000003423,none,False,1.0,right,up
101,LTR,Deutsch,34,5,4,002.png,003.png,0,-308,0,308,002.png,246.28160003339872,1086.5847999812104,undefined,"(12, 6)",left,12.0,,up,left,True,left,254.32999999998174,952.7503448275862,240.74615172413792,418.96150028378656,none,False,12.0,,up,left,233.95000000004984,none,False,12.0,,up
101,LTR,Deutsch,35,5,2,004.png,005.png,-267,-154,267,154,005.png,234.79740001494065,906.1149999615736,undefined,"(10, 4)",right,4.0,right,down,left,False,right,254.76000000003296,1239.8561684210526,748.4235157894736,403.10732329867926,none,False,4.0,right,down,right,227.8400000000147,none,False,4.0,right,down
101,LTR,Deutsch,36,5,3,006.png,007.png,-154,-267,154,267,006.png,237.25379997631535,713.806800020393,undefined,"(11, 5)",left,11.0,left,up,left,True,left,234.13000000005013,794.5645714285715,348.2465142857143,378.3006788546259,none,False,11.0,left,up,left,221.0099999999784,none,False,11.0,left,up
